PC1	PC2	country	cluster	cluster_name
-2.217152622	-0.579337539	Cambodia	1	Low stability and weak governance
-2.221418665	-0.640646753	Cambodia	1	Low stability and weak governance
-2.302266523	-0.809263228	Cambodia	1	Low stability and weak governance
-2.307834391	-0.924265897	Cambodia	1	Low stability and weak governance
-2.285336224	-1.000079229	Cambodia	1	Low stability and weak governance
-2.185715071	-0.968390392	Cambodia	1	Low stability and weak governance
-2.100260219	-1.000522346	Cambodia	1	Low stability and weak governance
-2.595356077	-0.521601904	Cameroon	1	Low stability and weak governance
-2.591335432	-0.554131622	Cameroon	1	Low stability and weak governance
-2.662408469	-0.528241809	Cameroon	1	Low stability and weak governance
-2.680993531	-0.499555655	Cameroon	1	Low stability and weak governance
-2.798485626	-0.437821352	Cameroon	1	Low stability and weak governance
-2.801303328	-0.419206729	Cameroon	1	Low stability and weak governance
-2.82042561	-0.405012404	Cameroon	1	Low stability and weak governance
-2.815340068	-0.42513336	Cameroon	1	Low stability and weak governance
-2.832370067	-0.338637788	Cameroon	1	Low stability and weak governance
-2.858502976	-0.34219964	Cameroon	1	Low stability and weak governance
-2.965966285	-0.331987895	Cameroon	1	Low stability and weak governance
-2.993444864	-0.327807281	Cameroon	1	Low stability and weak governance
-3.115108046	-0.315677509	Cameroon	1	Low stability and weak governance
-3.279172636	-0.290772729	Cameroon	1	Low stability and weak governance
-3.271973394	-0.290161587	Cameroon	1	Low stability and weak governance
-3.202200112	-0.306326606	Cameroon	1	Low stability and weak governance
-3.128370677	-0.33187314	Cameroon	1	Low stability and weak governance
-3.103596995	-0.278425088	Cameroon	1	Low stability and weak governance
3.68916739	0.072008527	Canada	2	High stability and effective governance
4.676672614	-0.356566924	Canada	2	High stability and effective governance
4.705120638	-0.354347692	Canada	2	High stability and effective governance
4.739183913	-0.376180171	Canada	2	High stability and effective governance
4.664304799	-0.373806798	Canada	2	High stability and effective governance
4.664388444	-0.351929047	Canada	2	High stability and effective governance
4.706411197	-0.324060613	Canada	2	High stability and effective governance
4.704567394	-0.306474765	Canada	2	High stability and effective governance
4.775682738	-0.363629735	Canada	2	High stability and effective governance
4.739078588	-0.312391098	Canada	2	High stability and effective governance
4.804527929	-0.364523348	Canada	2	High stability and effective governance
4.850211539	-0.348307509	Canada	2	High stability and effective governance
4.657945418	-0.22722556	Canada	2	High stability and effective governance
4.658484053	-0.277926855	Canada	2	High stability and effective governance
4.52193056	-0.169522886	Canada	2	High stability and effective governance
4.450809801	-0.153312253	Canada	2	High stability and effective governance
4.435417735	-0.139787106	Canada	2	High stability and effective governance
4.422249045	-0.102621488	Canada	2	High stability and effective governance
-3.60982007	0.701908538	Central African Republic	1	Low stability and weak governance
-3.799102691	0.527533449	Central African Republic	1	Low stability and weak governance
-3.63516487	0.501333267	Central African Republic	1	Low stability and weak governance
-3.626804448	0.472834009	Central African Republic	1	Low stability and weak governance
-3.630457173	0.404263422	Central African Republic	1	Low stability and weak governance
-3.539927013	0.360636812	Central African Republic	1	Low stability and weak governance
-3.67049145	0.339828232	Central African Republic	1	Low stability and weak governance
-4.417655656	-0.322186199	Central African Republic	1	Low stability and weak governance
-4.630391418	-0.153005201	Central African Republic	1	Low stability and weak governance
-4.627767069	-0.033135342	Central African Republic	1	Low stability and weak governance
-4.571005513	0.043016643	Central African Republic	1	Low stability and weak governance
-4.595825778	0.025506459	Central African Republic	1	Low stability and weak governance
-4.547243485	-0.064087103	Central African Republic	1	Low stability and weak governance
-4.551656234	-0.067847609	Central African Republic	1	Low stability and weak governance
-4.602332406	-0.11282672	Central African Republic	1	Low stability and weak governance
-4.49588855	-0.092505006	Central African Republic	1	Low stability and weak governance
-4.524077448	-0.088248492	Central African Republic	1	Low stability and weak governance
-4.55855982	-0.097675869	Central African Republic	1	Low stability and weak governance
-4.102227602	0.004592571	Chad	1	Low stability and weak governance
-4.331159333	-0.115460406	Chad	1	Low stability and weak governance
-4.462107771	-0.044724412	Chad	1	Low stability and weak governance
-4.225197096	-0.147886623	Chad	1	Low stability and weak governance
-4.158383195	-0.158526827	Chad	1	Low stability and weak governance
-3.960923582	-0.258219188	Chad	1	Low stability and weak governance
-3.853616208	-0.306744141	Chad	1	Low stability and weak governance
-3.832206725	-0.341971793	Chad	1	Low stability and weak governance
-3.984814093	-0.225102521	Chad	1	Low stability and weak governance
-3.817974811	-0.332825344	Chad	1	Low stability and weak governance
-4.106443638	-0.183380033	Chad	1	Low stability and weak governance
-4.037245453	-0.235855688	Chad	1	Low stability and weak governance
-4.093752189	-0.26035794	Chad	1	Low stability and weak governance
-4.05315365	-0.257154006	Chad	1	Low stability and weak governance
-3.949524912	-0.294025909	Chad	1	Low stability and weak governance
-4.021666604	-0.263341595	Chad	1	Low stability and weak governance
-4.058074747	-0.288560458	Chad	1	Low stability and weak governance
-4.07549355	-0.245343945	Chad	1	Low stability and weak governance
2.420014121	0.562500188	Chile	2	High stability and effective governance
3.506373389	0.106934108	Chile	2	High stability and effective governance
3.401823429	0.101039231	Chile	2	High stability and effective governance
3.443553613	0.063390498	Chile	2	High stability and effective governance
3.550765898	0.055624478	Chile	2	High stability and effective governance
3.45295895	0.092579722	Chile	2	High stability and effective governance
3.445844401	0.10098811	Chile	2	High stability and effective governance
3.430453575	0.130792347	Chile	2	High stability and effective governance
3.417506423	0.110976397	Chile	2	High stability and effective governance
3.151628199	0.218369059	Chile	2	High stability and effective governance
2.962997885	0.328000493	Chile	2	High stability and effective governance
2.955102525	0.336135038	Chile	2	High stability and effective governance
2.968398253	0.341100505	Chile	2	High stability and effective governance
2.668176367	0.244249852	Chile	2	High stability and effective governance
2.63534251	0.469151748	Chile	2	High stability and effective governance
2.526283841	0.510358662	Chile	2	High stability and effective governance
2.46286213	0.565850248	Chile	2	High stability and effective governance
2.51426555	0.553209979	Chile	2	High stability and effective governance
-1.9845555	-1.641414809	China	1	Low stability and weak governance
-1.872860295	-1.680755	China	1	Low stability and weak governance
-1.772239877	-1.717676838	China	1	Low stability and weak governance
-1.869942844	-1.677227933	China	1	Low stability and weak governance
-1.945706309	-1.614876859	China	1	Low stability and weak governance
-1.819619383	-1.64180717	China	1	Low stability and weak governance
-1.811328789	-1.646797639	China	1	Low stability and weak governance
-1.837916124	-1.638734243	China	1	Low stability and weak governance
-1.606483145	-1.773758294	China	1	Low stability and weak governance
-1.572197599	-1.829516155	China	1	Low stability and weak governance
-1.457696414	-1.804645308	China	1	Low stability and weak governance
-1.244434896	-1.869891282	China	1	Low stability and weak governance
-1.17957668	-1.876439807	China	1	Low stability and weak governance
-1.253594307	-1.972791625	China	1	Low stability and weak governance
-1.102870009	-2.076997676	China	0	Medium stability and governance
-1.006848548	-2.142874914	China	0	Medium stability and governance
-1.112404803	-2.040299825	China	0	Medium stability and governance
-0.98906178	-2.034813534	China	0	Medium stability and governance
-1.231769566	0.749570888	Colombia	0	Medium stability and governance
-1.051207286	0.673551042	Colombia	0	Medium stability and governance
-1.111835474	0.482354683	Colombia	0	Medium stability and governance
-1.2941657	0.596397329	Colombia	0	Medium stability and governance
-1.066553171	0.483554962	Colombia	0	Medium stability and governance
-0.797456835	0.394734059	Colombia	0	Medium stability and governance
-0.846723091	0.42917177	Colombia	0	Medium stability and governance
-0.808478023	0.392494803	Colombia	0	Medium stability and governance
-0.682667911	0.374907644	Colombia	0	Medium stability and governance
-0.621141675	0.36948086	Colombia	0	Medium stability and governance
-0.414799429	0.561454116	Colombia	0	Medium stability and governance
-0.482230423	0.591117861	Colombia	0	Medium stability and governance
-0.423147879	0.601005196	Colombia	0	Medium stability and governance
-0.345447833	0.582757064	Colombia	0	Medium stability and governance
-0.347923836	0.521397726	Colombia	0	Medium stability and governance
-0.562397387	0.606199864	Colombia	0	Medium stability and governance
-0.299971085	0.729848934	Colombia	0	Medium stability and governance
-0.355482896	0.788854204	Colombia	0	Medium stability and governance
-2.038950422	0.880007792	Comoros	1	Low stability and weak governance
-2.516139893	0.815392576	Comoros	1	Low stability and weak governance
-2.472008268	1.087864292	Comoros	1	Low stability and weak governance
-2.532174948	1.05395635	Comoros	1	Low stability and weak governance
-2.381965155	0.92635641	Comoros	1	Low stability and weak governance
-2.345979286	0.954285549	Comoros	1	Low stability and weak governance
-2.265767718	0.822628028	Comoros	1	Low stability and weak governance
-2.081181703	0.739410542	Comoros	1	Low stability and weak governance
-1.950847228	0.806365007	Comoros	1	Low stability and weak governance
-1.945856014	0.813130329	Comoros	1	Low stability and weak governance
-1.921984751	0.792614573	Comoros	1	Low stability and weak governance
-1.974532035	0.784426128	Comoros	1	Low stability and weak governance
-2.339734348	0.648020927	Comoros	1	Low stability and weak governance
-2.430137807	0.544874282	Comoros	1	Low stability and weak governance
-2.649039527	0.39345793	Comoros	1	Low stability and weak governance
-2.730008911	0.477549428	Comoros	1	Low stability and weak governance
-2.694362964	0.357520503	Comoros	1	Low stability and weak governance
-2.555010836	0.288918349	Comoros	1	Low stability and weak governance
1.829948773	0.839945222	Costa Rica	2	High stability and effective governance
1.873962417	0.822466554	Costa Rica	2	High stability and effective governance
1.91231247	0.835449389	Costa Rica	2	High stability and effective governance
2.115217169	0.732388808	Costa Rica	2	High stability and effective governance
2.15587295	0.745800784	Costa Rica	2	High stability and effective governance
2.051002718	0.822510417	Costa Rica	2	High stability and effective governance
2.275421793	0.730688857	Costa Rica	2	High stability and effective governance
2.31171249	0.706456097	Costa Rica	2	High stability and effective governance
2.290810101	0.755837754	Costa Rica	2	High stability and effective governance
2.289321379	0.773582281	Costa Rica	2	High stability and effective governance
2.208342873	0.782209809	Costa Rica	2	High stability and effective governance
2.058610043	0.874380514	Costa Rica	2	High stability and effective governance
2.121127422	0.834836206	Costa Rica	2	High stability and effective governance
2.214572385	0.770232237	Costa Rica	2	High stability and effective governance
2.288067606	0.750251429	Costa Rica	2	High stability and effective governance
2.179324949	0.775104342	Costa Rica	2	High stability and effective governance
2.222478632	0.772599186	Costa Rica	2	High stability and effective governance
2.358967738	0.671178286	Costa Rica	2	High stability and effective governance
1.481879508	0.244238786	Croatia	0	Medium stability and governance
1.229247748	0.38584338	Croatia	0	Medium stability and governance
1.215687595	0.354463868	Croatia	0	Medium stability and governance
